Company;CI Name;CI Description;Domain;DNS Host Name;Priority;Region;System Role;Site Group;Manufacturer;Product Name;Additional Information;Site;Tier 1;Tier 2;Tier 3;Tag Number;NbrCells;Status;CI ID;Model Version
Airtel Uganda;Kabojja PS Kololo_KA1040;Kabojja PS Kololo_KA1040 | Central;AAUG-Kabojja PS Kololo_KA1040;Kabojja PS Kololo_KA1040;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1040;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Lufumwe_KA1290;Lufumwe_KA1290 | Central;AAUG-Lufumwe_KA1290;Lufumwe_KA1290;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1290;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;KCC Makindye_KA1355;KCC Makindye_KA1355 | Central;AAUG-KCC Makindye_KA1355;KCC Makindye_KA1355;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1355;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Bulange1_KA1094;Bulange1_KA1094 | Central;AAUG-Bulange1_KA1094;Bulange1_KA1094;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1094;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;ATC_KATADDE_KA1311;ATC_KATADDE_KA1311 | Central;AAUG-ATC_KATADDE_KA1311;ATC_KATADDE_KA1311;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1311;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Imperial Resort_IS3045;Imperial Resort_IS3045 | Central;AAUG-Imperial Resort_IS3045;Imperial Resort_IS3045;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-IS3045;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;TororoCement_EA5219;TororoCement_EA5219 | East;AAUG-TororoCement_EA5219;TororoCement_EA5219;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5219;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;OUL_Zana_KA1184;OUL_Zana_KA1184 | Central;AAUG-OUL_Zana_KA1184;OUL_Zana_KA1184;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1184;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Iganga-Warid_EA5108;Iganga-Warid_EA5108 | East;AAUG-Iganga-Warid_EA5108;Iganga-Warid_EA5108;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5108;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kitara_SO3013;Kitara_SO3013 | Central;AAUG-Kitara_SO3013;Kitara_SO3013;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-SO3013;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Bwaise_Growers1_KA1127;Bwaise_Growers1_KA1127 | Central;AAUG-Bwaise_Growers1_KA1127;Bwaise_Growers1_KA1127;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1127;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kulambiro-Warid1_KA1234;Kulambiro-Warid1_KA1234 | Central;AAUG-Kulambiro-Warid1_KA1234;Kulambiro-Warid1_KA1234;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1234;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;TUBA_KA1394;TUBA_KA1394 | Central;AAUG-TUBA_KA1394;TUBA_KA1394;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1394;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Mpererwe1_KA1153;Mpererwe1_KA1153 | Central;AAUG-Mpererwe1_KA1153;Mpererwe1_KA1153;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1153;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kololo_Hospital_KA1091;Kololo_Hospital_KA1091 | Central;AAUG-Kololo_Hospital_KA1091;Kololo_Hospital_KA1091;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1091;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;COLLINE_HTL_KA1333;COLLINE_HTL_KA1333 | Central;AAUG-COLLINE_HTL_KA1333;COLLINE_HTL_KA1333;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1333;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Tight Security IBS_KA1274;Tight Security IBS_KA1274 | Central;AAUG-Tight Security IBS_KA1274;Tight Security IBS_KA1274;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1274;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Watubba_KA1249;Watubba_KA1249 | Central;AAUG-Watubba_KA1249;Watubba_KA1249;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1249;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Elite_Apartments_KA1079;Elite_Apartments_KA1079 | Central;AAUG-Elite_Apartments_KA1079;Elite_Apartments_KA1079;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1079;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Buyala_KA1269;Buyala_KA1269 | Central;AAUG-Buyala_KA1269;Buyala_KA1269;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1269;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;NAMASUBA_KIKAJJO_KA1439;NAMASUBA_KIKAJJO_KA1439 | Central;AAUG-NAMASUBA_KIKAJJO_KA1439;NAMASUBA_KIKAJJO_KA1439;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1439;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Najemba_KA1307;Najemba_KA1307 | Central;AAUG-Najemba_KA1307;Najemba_KA1307;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1307;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Munyonyo Road_KA1224;Munyonyo Road_KA1224 | Central;AAUG-Munyonyo Road_KA1224;Munyonyo Road_KA1224;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1224;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Bulaga1_KA1268;Bulaga1_KA1268 | Central;AAUG-Bulaga1_KA1268;Bulaga1_KA1268;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1268;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kawuku Entebe Rd_KA1440;Kawuku Entebe Rd_KA1440 | Central;AAUG-Kawuku Entebe Rd_KA1440;Kawuku Entebe Rd_KA1440;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1440;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;NAKABAGO_KA1436;NAKABAGO_KA1436 | Central;AAUG-NAKABAGO_KA1436;NAKABAGO_KA1436;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1436;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kololo Hill Lane_KA1001;Kololo Hill Lane_KA1001 | Central;AAUG-Kololo Hill Lane_KA1001;Kololo Hill Lane_KA1001;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1001;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Aha Towers_KA1327;Aha Towers_KA1327 | Central;AAUG-Aha Towers_KA1327;Aha Towers_KA1327;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1327;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;ENTEBBE_TERMINAL_SO3005;ENTEBBE_TERMINAL_SO3005 | Central;AAUG-ENTEBBE_TERMINAL_SO3005;ENTEBBE_TERMINAL_SO3005;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-SO3005;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Bwaise Central_KA1372;Bwaise Central_KA1372 | Central;AAUG-Bwaise Central_KA1372;Bwaise Central_KA1372;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1372;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Bugiri HQ_EA5193;Bugiri HQ_EA5193 | East;AAUG-Bugiri HQ_EA5193;Bugiri HQ_EA5193;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5193;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;JOYNA_HOUSE_KA1445;JOYNA_HOUSE_KA1445 | Central;AAUG-JOYNA_HOUSE_KA1445;JOYNA_HOUSE_KA1445;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1445;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Forest_Mall_KA1306;Forest_Mall_KA1306 | Central;AAUG-Forest_Mall_KA1306;Forest_Mall_KA1306;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1306;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;KINAWATAKAB_KA1385;KINAWATAKAB_KA1385 | Central;AAUG-KINAWATAKAB_KA1385;KINAWATAKAB_KA1385;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1385;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Magoba_Center_KA1166;Magoba_Center_KA1166 | Central;AAUG-Magoba_Center_KA1166;Magoba_Center_KA1166;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1166;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;KISUGU HILL_KA1335;KISUGU HILL_KA1335 | Central;AAUG-KISUGU HILL_KA1335;KISUGU HILL_KA1335;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1335;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Walogogo_EA5099;Walogogo_EA5099 | East;AAUG-Walogogo_EA5099;Walogogo_EA5099;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5099;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Lusaka Makindye_KA1438;Lusaka Makindye_KA1438 | Central;AAUG-Lusaka Makindye_KA1438;Lusaka Makindye_KA1438;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1438;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Namayina_KA1561;Namayina_KA1561 | Central;AAUG-Namayina_KA1561;Namayina_KA1561;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1561;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;OUL_Lutete_Gayaza_Rd(KA1207)_KA1207;OUL_Lutete_Gayaza_Rd(KA1207)_KA1207 | Central;AAUG-OUL_Lutete_Gayaza_Rd(KA1207)_KA1207;OUL_Lutete_Gayaza_Rd(KA1207)_KA1207;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1207;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;MUTUNDWE SWITCH_KA1465;MUTUNDWE SWITCH_KA1465 | Central;AAUG-MUTUNDWE SWITCH_KA1465;MUTUNDWE SWITCH_KA1465;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1465;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;MbuyaHill_KA1053;MbuyaHill_KA1053 | Central;AAUG-MbuyaHill_KA1053;MbuyaHill_KA1053;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1053;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kireka SDA_KA1150;Kireka SDA_KA1150 | Central;AAUG-Kireka SDA_KA1150;Kireka SDA_KA1150;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1150;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Nsangi1_KA1273;Nsangi1_KA1273 | Central;AAUG-Nsangi1_KA1273;Nsangi1_KA1273;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1273;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Oriyoyi_EA5203;Oriyoyi_EA5203 | East;AAUG-Oriyoyi_EA5203;Oriyoyi_EA5203;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5203;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Bukerere_KA1392;Bukerere_KA1392 | East;AAUG-Bukerere_KA1392;Bukerere_KA1392;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-KA1392;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;ATL_Mbalwa1_KA1199;ATL_Mbalwa1_KA1199 | Central;AAUG-ATL_Mbalwa1_KA1199;ATL_Mbalwa1_KA1199;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1199;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Lyantonde_Airtel_WE2409;Lyantonde_Airtel_WE2409 | West;AAUG-Lyantonde_Airtel_WE2409;Lyantonde_Airtel_WE2409;Priority_5;West;4G;West;Huawei;eNodeB-Huawei;;AAUG-WE2409;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Munaku_KA1416;Munaku_KA1416 | Central;AAUG-Munaku_KA1416;Munaku_KA1416;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1416;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Najjanankumbi_KA1019;Najjanankumbi_KA1019 | Central;AAUG-Najjanankumbi_KA1019;Najjanankumbi_KA1019;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1019;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Busibante Najjera_KA1444;Busibante Najjera_KA1444 | Central;AAUG-Busibante Najjera_KA1444;Busibante Najjera_KA1444;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1444;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kawempe_Kyadondo1_KA1141;Kawempe_Kyadondo1_KA1141 | Central;AAUG-Kawempe_Kyadondo1_KA1141;Kawempe_Kyadondo1_KA1141;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1141;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;7th_Street_KA1336;7th_Street_KA1336 | Central;AAUG-7th_Street_KA1336;7th_Street_KA1336;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1336;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;OUL_Kkulumba_KA1243;OUL_Kkulumba_KA1243 | Central;AAUG-OUL_Kkulumba_KA1243;OUL_Kkulumba_KA1243;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1243;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Bugonga_SO3004;Bugonga_SO3004 | Central;AAUG-Bugonga_SO3004;Bugonga_SO3004;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-SO3004;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Namirembe_B1_KA1014;Namirembe_B1_KA1014 | Central;AAUG-Namirembe_B1_KA1014;Namirembe_B1_KA1014;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1014;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kololo_SS1_KA1100;Kololo_SS1_KA1100 | Central;AAUG-Kololo_SS1_KA1100;Kololo_SS1_KA1100;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1100;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;OUL_Najanankumbi_Stella_KA1183;OUL_Najanankumbi_Stella_KA1183 | Central;AAUG-OUL_Najanankumbi_Stella_KA1183;OUL_Najanankumbi_Stella_KA1183;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1183;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Ggaba_KA1189;Ggaba_KA1189 | Central;AAUG-Ggaba_KA1189;Ggaba_KA1189;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1189;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Mbirizi_WE2164;Mbirizi_WE2164 | West;AAUG-Mbirizi_WE2164;Mbirizi_WE2164;Priority_5;West;4G;West;Huawei;eNodeB-Huawei;;AAUG-WE2164;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;UCU Mukono_KA1289;UCU Mukono_KA1289 | East;AAUG-UCU Mukono_KA1289;UCU Mukono_KA1289;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-KA1289;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Busia_EA5105;Busia_EA5105 | East;AAUG-Busia_EA5105;Busia_EA5105;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5105;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kabwohe-Airtel_WE2196;Kabwohe-Airtel_WE2196 | West;AAUG-Kabwohe-Airtel_WE2196;Kabwohe-Airtel_WE2196;Priority_5;West;4G;West;Huawei;eNodeB-Huawei;;AAUG-WE2196;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;JIAGG02-NEW;JIAGG02-NEW;AAUG-JIAGG02-NEW;JIAGG02-NEW;Priority_5;Jinja;Core;Jinja;Huawei;Core Router-Huawei;;AAUG-Jinja;WLS Core;MPBN;Router;;;Deployed;;
Airtel Uganda;BU-AS-E1000-FW3;BU-AS-E1000-FW3;AAUG-BU-AS-E1000-FW3;BU-AS-E1000-FW3;Priority_5;Kampala;Core;Kampala;Huawei;Firewall-Huawei;;AAUG-Bugolobi;WLS Core;MPBN;Firewall;;;Deployed;;
Airtel Uganda;BUAGG02-NEW;BUAGG02-NEW;AAUG-BUAGG02-NEW;BUAGG02-NEW;Priority_5;Kampala;Core;Kampala;Huawei;Firewall-Huawei;;AAUG-Bugolobi;WLS Core;MPBN;Firewall;;;Deployed;;
Airtel Uganda;KA1672-NARO-Namulonge;KA1672-NARO-Namulonge | Central;AAUG-KA1672-NARO-Namulonge;KA1672-NARO-Namulonge;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1672;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;WE2692-Bugala;WE2692-Bugala | West;AAUG-WE2692-Bugala;WE2692-Bugala;Priority_5;West;4G;West;Huawei;eNodeB-Huawei;;AAUG-WE2692;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Makanga-Kabale_WE2699(2699);Makanga-Kabale_WE2699(2699) | West;AAUG-Makanga-Kabale_WE2699(2699);Makanga-Kabale_WE2699(2699);Priority_5;West;4G;West;ZTE;eNodeB-ZTE;;AAUG-WE2699;RAN;LTE (4G);eNodeB;RWZR01(303);;Deployed;;
Airtel Uganda;AHRNC04;AHRNC04 | Central;AAUG-AHRNC04;AHRNC04;Priority_5;Central;3G;Central;Huawei;BSC6910;;AAUG-DC;RAN;WCDMA/UMTS (3G);RNC;;;Deployed;;
Airtel Uganda;BU-CP-Signal-E1000E-01;BU-CP-Signal-E1000E-01;AAUG-BU-CP-Signal-E1000E-01;BU-CP-Signal-E1000E-01;Priority_5;Kampala;Core;Kampala;Huawei;Firewall-Huawei;;AAUG-Bugolobi;WLS Core;MPBN;Firewall;;;Deployed;;
Airtel Uganda;MBALEAGG02-NEW;MBALEAGG02-NEW;AAUG-MBALEAGG02-NEW;MBALEAGG02-NEW;Priority_5;Mbale;Core;Mbale;Huawei;Core Router-Huawei;;AAUG-Mbale;WLS Core;MPBN;Router;;;Deployed;;
Airtel Uganda;BU_SBC_SW;BU_SBC_SW;AAUG-BU_SBC_SW;BU_SBC_SW;Priority_5;Kampala;Core;Kampala;Huawei;Core Router-Huawei;;AAUG-Bugolobi;WLS Core;MPBN;Router;;;Deployed;;
Airtel Uganda;BUAGG04-NEW;BUAGG04-NEW;AAUG-BUAGG04-NEW;BUAGG04-NEW;Priority_5;Kampala;Core;Kampala;Huawei;Core Router-Huawei;;AAUG-Bugolobi;WLS Core;MPBN;Router;;;Deployed;;
Airtel Uganda;MASAKAGG01-New;MASAKAGG01-New;AAUG-MASAKAGG01-New;MASAKAGG01-New;Priority_5;Masaka;Core;Masaka;Huawei;Core Router-Huawei;;AAUG-Masaka;WLS Core;MPBN;Router;;;Deployed;;
Airtel Uganda;AHAGG03;AHAGG03;AAUG-AHAGG03;AHAGG03;Priority_5;Kampala;Core;Kampala;Huawei;Core Router-Huawei;;AAUG-Airtel House;WLS Core;MPBN;Router;;;Deployed;;
Airtel Uganda;EA5322-Bulesa;EA5322-Bulesa | East;AAUG-EA5322-Bulesa;EA5322-Bulesa;Priority_5;East;SRAN;East;Huawei;DBS3900;;AAUG-EA5322;RAN;Multi Techno;Base Station;;0;Deployed;;
Airtel Uganda;Butinde(EA5331);Butinde(EA5331) | East;AAUG-Butinde(EA5331);Butinde(EA5331);Priority_5;East;2G;East;Huawei;BTS-Huawei;;AAUG-EA5331;RAN;GSM (2G);BTS;JNHBSC1;;Deployed;;
Airtel Uganda;Makandwa(EA5351);Makandwa(EA5351) | East;AAUG-Makandwa(EA5351);Makandwa(EA5351);Priority_5;East;2G;East;Huawei;BTS-Huawei;;AAUG-EA5351;RAN;GSM (2G);BTS;JNHBSC1;;Deployed;;
Airtel Uganda;Kitale(KA1647);Kitale(KA1647) | Central;AAUG-Kitale(KA1647);Kitale(KA1647);Priority_5;Central;2G;Central;Huawei;BTS-Huawei;;AAUG-KA1647;RAN;GSM (2G);BTS;BUBSC03;;Deployed;;
Airtel Uganda;KA1606-Mamerito_road;KA1606-Mamerito_road | Central;AAUG-KA1606-Mamerito_road;KA1606-Mamerito_road;Priority_5;Central;SRAN;Central;Huawei;DBS3900;;AAUG-KA1606;RAN;Multi Techno;Base Station;;0;Deployed;;
Airtel Uganda;WE2605-Bulerejje;WE2605-Bulerejje | West;AAUG-WE2605-Bulerejje;WE2605-Bulerejje;Priority_5;West;SRAN;West;Huawei;DBS3900;;AAUG-WE2605;RAN;Multi Techno;Base Station;;0;Deployed;;
Airtel Uganda;ATC_Kasangati_KA1251;ATC_Kasangati_KA1251 | Central;AAUG-ATC_Kasangati_KA1251;ATC_Kasangati_KA1251;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1251;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Ochoto_5313;Ochoto_5313 | East;AAUG-Ochoto_5313;Ochoto_5313;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5313;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Sendi_House_KA1082;Sendi_House_KA1082 | Central;AAUG-Sendi_House_KA1082;Sendi_House_KA1082;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1082;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Buwambo_KA1543;Buwambo_KA1543 | Central;AAUG-Buwambo_KA1543;Buwambo_KA1543;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1543;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;ATC_Namilyango_KA1263;ATC_Namilyango_KA1263 | East;AAUG-ATC_Namilyango_KA1263;ATC_Namilyango_KA1263;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-KA1263;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Entebbe Church Rd_SO3023;Entebbe Church Rd_SO3023 | Central;AAUG-Entebbe Church Rd_SO3023;Entebbe Church Rd_SO3023;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-SO3023;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;BANDA_KA1435;BANDA_KA1435 | Central;AAUG-BANDA_KA1435;BANDA_KA1435;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1435;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kasubi Tombs_KA1103;Kasubi Tombs_KA1103 | Central;AAUG-Kasubi Tombs_KA1103;Kasubi Tombs_KA1103;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1103;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kyaliwajjala1_KA1161;Kyaliwajjala1_KA1161 | Central;AAUG-Kyaliwajjala1_KA1161;Kyaliwajjala1_KA1161;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1161;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Bukoto1_KA1125;Bukoto1_KA1125 | Central;AAUG-Bukoto1_KA1125;Bukoto1_KA1125;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1125;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Mutukula_WE2110;Mutukula_WE2110 | West;AAUG-Mutukula_WE2110;Mutukula_WE2110;Priority_5;West;4G;West;Huawei;eNodeB-Huawei;;AAUG-WE2110;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;KIWATULE_TC_KA1478;KIWATULE_TC_KA1478 | Central;AAUG-KIWATULE_TC_KA1478;KIWATULE_TC_KA1478;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1478;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Amka Road_KA1423;Amka Road_KA1423 | Central;AAUG-Amka Road_KA1423;Amka Road_KA1423;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1423;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Torororock _EA5221;Torororock _EA5221 | East;AAUG-Torororock _EA5221;Torororock _EA5221;Priority_5;East;4G;East;Huawei;eNodeB-Huawei;;AAUG-EA5221;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;UTL_Kitintale_KA1192;UTL_Kitintale_KA1192 | Central;AAUG-UTL_Kitintale_KA1192;UTL_Kitintale_KA1192;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1192;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Ntinda_Qlty_Spmkt1_KA1123;Ntinda_Qlty_Spmkt1_KA1123 | Central;AAUG-Ntinda_Qlty_Spmkt1_KA1123;Ntinda_Qlty_Spmkt1_KA1123;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-KA1123;RAN;LTE (4G);eNodeB;;;Deployed;;
Airtel Uganda;Kisubi_SO3020;Kisubi_SO3020 | Central;AAUG-Kisubi_SO3020;Kisubi_SO3020;Priority_5;Central;4G;Central;Huawei;eNodeB-Huawei;;AAUG-SO3020;RAN;LTE (4G);eNodeB;;;Deployed;;
