Company;CI Name;Site;Region;Site Group;CI Description;DNS Host Name;System Role;Product Name;Tier 1;Tier 2;Tier 3;Manufacturer;Model Version;Additional Information;Tag Number;CI ID;NbrCells;Domain;Status;Reconciliation Identity;Priority
Vodacom TZ;Mdaula-3G;VTZ-2091;Coastal;Coastal;Mdaula-3G | Coastal;Mdaula-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Mdaula-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbuguni-3G;VTZ-3151;Kili;Kili;Mbuguni-3G | Kili;Mbuguni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Mbuguni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbagala_Snake_HTT-3G;VTZ-1847;Coastal;Coastal;Mbagala_Snake_HTT-3G | Coastal;Mbagala_Snake_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Mbagala_Snake_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Yombo_Machimbo-3G;VTZ-1131;Coastal;Coastal;Yombo_Machimbo-3G | Coastal;Yombo_Machimbo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Yombo_Machimbo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Msonga-3G;VTZ-4899;Lake;Lake;Msonga-3G | Lake;Msonga-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW2;;9;VTZ-Msonga-3G;Deployed;;PRIORITY_5
Vodacom TZ;Dodoma_BSC_HTT-3G;VTZ-5216;Coastal;Coastal;Dodoma_BSC_HTT-3G | Coastal;Dodoma_BSC_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Dodoma_BSC_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mwamapalala_HTT-3G;VTZ-4105;Lake;Lake;Mwamapalala_HTT-3G | Lake;Mwamapalala_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Mwamapalala_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbugani-3G;VTZ-4428;Lake;Lake;Mbugani-3G | Lake;Mbugani-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Mbugani-3G;Deployed;;PRIORITY_5
Vodacom TZ;Bromain_Kipawa-3G;VTZ-1439;Coastal;Coastal;Bromain_Kipawa-3G | Coastal;Bromain_Kipawa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;6;VTZ-Bromain_Kipawa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Useri-3G;VTZ-3072;Kili;Kili;Useri-3G | Kili;Useri-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Useri-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kwa Matias_HTT-3G;VTZ-1983;Coastal;Coastal;Kwa Matias_HTT-3G | Coastal;Kwa Matias_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Kwa Matias_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Ilembo-3G;VTZ-6381;Southern;Southern;Ilembo-3G | Southern;Ilembo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Ilembo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Longoi-3G;VTZ-3169;Kili;Kili;Longoi-3G | Kili;Longoi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Longoi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mererani_Cap-3G;VTZ-3322;Kili;Kili;Mererani_Cap-3G | Kili;Mererani_Cap-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Mererani_Cap-3G;Deployed;;PRIORITY_5
Vodacom TZ;Tumbaku-3G;VTZ-2066;Coastal;Coastal;Tumbaku-3G | Coastal;Tumbaku-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Tumbaku-3G;Deployed;;PRIORITY_5
Vodacom TZ;Veterinary-3G;VTZ-1060;Coastal;Coastal;Veterinary-3G | Coastal;Veterinary-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA4;;9;VTZ-Veterinary-3G;Deployed;;PRIORITY_5
Vodacom TZ;Igamba-3G;VTZ-6521;Southern;Southern;Igamba-3G | Southern;Igamba-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Igamba-3G;Deployed;;PRIORITY_5
Vodacom TZ;Issenye-3G;VTZ-4940;Lake;Lake;Issenye-3G | Lake;Issenye-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMW1;;9;VTZ-Issenye-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mbutu_HTT-3G;VTZ-1745;Coastal;Coastal;Mbutu_HTT-3G | Coastal;Mbutu_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Mbutu_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nelson_Mandela-3G;VTZ-6432;Southern;Southern;Nelson_Mandela-3G | Southern;Nelson_Mandela-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Nelson_Mandela-3G;Deployed;;PRIORITY_5
Vodacom TZ;Lindi_Town-3G;VTZ-6050;Coastal;Coastal;Lindi_Town-3G | Coastal;Lindi_Town-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Lindi_Town-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mkinga-3G;VTZ-2127;Kili;Kili;Mkinga-3G | Kili;Mkinga-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Mkinga-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kikatiti2-3G;VTZ-3490;Kili;Kili;Kikatiti2-3G | Kili;Kikatiti2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNAR2;;9;VTZ-Kikatiti2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nguvumali-3G;VTZ-5275;Kili;Kili;Nguvumali-3G | Kili;Nguvumali-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO2;;9;VTZ-Nguvumali-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kyamyorwa-3G;VTZ-4955;Lake;Lake;Kyamyorwa-3G | Lake;Kyamyorwa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNGT1;;9;VTZ-Kyamyorwa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Amani_Golden-3G;VTZ-2129;Kili;Kili;Amani_Golden-3G | Kili;Amani_Golden-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Amani_Golden-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kagongo_HTT-3G;VTZ-3439;Kili;Kili;Kagongo_HTT-3G | Kili;Kagongo_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMS1;;9;VTZ-Kagongo_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;OMSDOD2;VTZ-Dodoma DC;Coastal;Coastal;OMSDOD2;OMSDOD2;OSS;NetAct;VAS/NEMS;NEMS;NEMS_MOB;Nokia;;;;;;.;Deployed;;PRIORITY_5
Vodacom TZ;Inyala-3G;VTZ-6041;Southern;Southern;Inyala-3G | Southern;Inyala-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Inyala-3G;Deployed;;PRIORITY_5
Vodacom TZ;Wattle-3G;VTZ-6034;Southern;Southern;Wattle-3G | Southern;Wattle-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Wattle-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kisemvule_HTT-2G;VTZ-1433;Coastal;Coastal;Kisemvule_HTT-2G | Coastal;Kisemvule_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSDA4;;3;VTZ-Kisemvule_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kisemvule_HTT-3G;VTZ-1433;Coastal;Coastal;Kisemvule_HTT-3G | Coastal;Kisemvule_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA6;;9;VTZ-Kisemvule_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mateka-3G;VTZ-6117;Southern;Southern;Mateka-3G | Southern;Mateka-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mateka-3G;Deployed;;PRIORITY_5
Vodacom TZ;Kihongera_HTT-2G;VTZ-4690;Lake;Lake;Kihongera_HTT-2G | Lake;Kihongera_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMU1;;3;VTZ-Kihongera_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Mbeya_Cement-3G;VTZ-6002;Southern;Southern;Mbeya_Cement-3G | Southern;Mbeya_Cement-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mbeya_Cement-3G;Deployed;;PRIORITY_5
Vodacom TZ;Manolo_HTT-2G;VTZ-2100;Coastal;Coastal;Manolo_HTT-2G | Coastal;Manolo_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSTA2;;3;VTZ-Manolo_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Iringa-3G;VTZ-6000;Southern;Southern;Iringa-3G | Southern;Iringa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Iringa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nyamwala_Airtel-2G;VTZ-4719;Lake;Lake;Nyamwala_Airtel-2G | Lake;Nyamwala_Airtel-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSBK1;;3;VTZ-Nyamwala_Airtel-2G;Deployed;;PRIORITY_5
Vodacom TZ;Kihesa-3G;VTZ-6012;Southern;Southern;Kihesa-3G | Southern;Kihesa-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Kihesa-3G;Deployed;;PRIORITY_5
Vodacom TZ;Igowole-3G;VTZ-6223;Southern;Southern;Igowole-3G | Southern;Igowole-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Igowole-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mafinga_Town-3G;VTZ-6004;Southern;Southern;Mafinga_Town-3G | Southern;Mafinga_Town-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mafinga_Town-3G;Deployed;;PRIORITY_5
Vodacom TZ;Nyamwage_HTT-2G;VTZ-1634;Coastal;Coastal;Nyamwage_HTT-2G | Coastal;Nyamwage_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMT1;;3;VTZ-Nyamwage_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Vodashop_Mbeya-3G;VTZ-6055;Southern;Southern;Vodashop_Mbeya-3G | Southern;Vodashop_Mbeya-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Vodashop_Mbeya-3G;Deployed;;PRIORITY_5
Vodacom TZ;Chuno_HTT-2G;VTZ-1414;Coastal;Coastal;Chuno_HTT-2G | Coastal;Chuno_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSMT1;;3;VTZ-Chuno_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/NDS-1/DSA-1/DIRN-3;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/NDS-1/DSA-1/DIRN-3 | ONE-NDS | Dar;ONENDS-oneNDS/NDS-1/DSA-1/DIRN-3;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/NDS-1/DSA-1/DIRN-3;Deployed;;PRIORITY_5
Vodacom TZ;NTHLRFE-hfembe04;VTZ-Mbezi DC;Dar;Dar;NTHLRFE-hfembe04 | HLR-FE | Dar;NTHLRFE-hfembe04;Core;NT-HLR-FE;Multicore;Wireless Core;HLR/VLR;Nokia;;;;;;VTZ-NTHLRFE-hfembe04;Deployed;;PRIORITY_5
Vodacom TZ;SBCkwl;VTZ-Kwale DC;Dar;Dar;SBCkwl | SBC | Dar;SBCkwl;;SBC-Huawei;Multicore;Wireless Core;SBC;Huawei;;;;;;VTZ-SBCkwl;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/SITE-A/HOST-bedkwa18;VTZ-Kwale DC;Dar;Dar;ONENDS-oneNDS/SITE-A/HOST-bedkwa18 | ONE-NDS | Dar;ONENDS-oneNDS/SITE-A/HOST-bedkwa18;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/SITE-A/HOST-bedkwa18;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/NDS-1/DSA-7/DIRN-3;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/NDS-1/DSA-7/DIRN-3 | ONE-NDS | Dar;ONENDS-oneNDS/NDS-1/DSA-7/DIRN-3;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/NDS-1/DSA-7/DIRN-3;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/SITE-A/HOST-bedkwa01;VTZ-Kwale DC;Dar;Dar;ONENDS-oneNDS/SITE-A/HOST-bedkwa01 | ONE-NDS | Dar;ONENDS-oneNDS/SITE-A/HOST-bedkwa01;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/SITE-A/HOST-bedkwa01;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/SITE-B/HOST-bedmbe10;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/SITE-B/HOST-bedmbe10 | ONE-NDS | Dar;ONENDS-oneNDS/SITE-B/HOST-bedmbe10;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/SITE-B/HOST-bedmbe10;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/SITE-A/HOST-bedkwa17;VTZ-Kwale DC;Dar;Dar;ONENDS-oneNDS/SITE-A/HOST-bedkwa17 | ONE-NDS | Dar;ONENDS-oneNDS/SITE-A/HOST-bedkwa17;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/SITE-A/HOST-bedkwa17;Deployed;;PRIORITY_5
Vodacom TZ;NTS-mbzsadm2;VTZ-Mbezi DC;Dar;Dar;NTS-mbzsadm2 | SADM2 | Dar;NTS-mbzsadm2;Core;SDM;Multicore;Converged Core;HSS Services;Nokia;;;;;;VTZ-NTS-mbzsadm2;Deployed;;PRIORITY_5
Vodacom TZ;Kihesa_Sokoni-3G;VTZ-6385;Southern;Southern;Kihesa_Sokoni-3G | Southern;Kihesa_Sokoni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Kihesa_Sokoni-3G;Deployed;;PRIORITY_5
Vodacom TZ;Iringa_Airport_HTT-3G;VTZ-6478;Southern;Southern;Iringa_Airport_HTT-3G | Southern;Iringa_Airport_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;6;VTZ-Iringa_Airport_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Customs_Tunduma-3G;VTZ-6146;Southern;Southern;Customs_Tunduma-3G | Southern;Customs_Tunduma-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Customs_Tunduma-3G;Deployed;;PRIORITY_5
Vodacom TZ;Madale_Kati_HTT-3G;VTZ-1635;Coastal;Coastal;Madale_Kati_HTT-3G | Coastal;Madale_Kati_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Madale_Kati_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;DPA-mbzdpa1;VTZ-Mbezi DC;Dar;Dar;DPA-mbzdpa1 | DPA | Dar;DPA-mbzdpa1;Core;SDM;Multicore;Converged Core;HSS, Services;Nokia;;;;;;VTZ-DPA-mbzdpa1;Deployed;;PRIORITY_5
Vodacom TZ;Njombe-3G;VTZ-6031;Southern;Southern;Njombe-3G | Southern;Njombe-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Njombe-3G;Deployed;;PRIORITY_5
Vodacom TZ;NTHLRFE-hfembe03;VTZ-Mbezi DC;Dar;Dar;NTHLRFE-hfembe03 | HLR-FE | Dar;NTHLRFE-hfembe03;Core;NT-HLR-FE;Multicore;Wireless Core;HLR/VLR;Nokia;;;;;;VTZ-NTHLRFE-hfembe03;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/SITE-B/HOST-bedmbe13;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/SITE-B/HOST-bedmbe13 | ONE-NDS | Dar;ONENDS-oneNDS/SITE-B/HOST-bedmbe13;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/SITE-B/HOST-bedmbe13;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/NDS-1/DSA-1/DIRN-4;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/NDS-1/DSA-1/DIRN-4 | ONE-NDS | Dar;ONENDS-oneNDS/NDS-1/DSA-1/DIRN-4;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/NDS-1/DSA-1/DIRN-4;Deployed;;PRIORITY_5
Vodacom TZ;NTHLRFE-hfembe07;VTZ-Mbezi DC;Dar;Dar;NTHLRFE-hfembe07 | HLR-FE | Dar;NTHLRFE-hfembe07;Core;NT-HLR-FE;Multicore;Wireless Core;HLR/VLR;Nokia;;;;;;VTZ-NTHLRFE-hfembe07;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/SITE-B/HOST-bedmbe01;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/SITE-B/HOST-bedmbe01 | ONE-NDS | Dar;ONENDS-oneNDS/SITE-B/HOST-bedmbe01;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/SITE-B/HOST-bedmbe01;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/SITE-B/HOST-bedmbe17;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/SITE-B/HOST-bedmbe17 | ONE-NDS | Dar;ONENDS-oneNDS/SITE-B/HOST-bedmbe17;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/SITE-B/HOST-bedmbe17;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/PGW-1/PGWH-1/PGWN-pgwkwa03;VTZ-Kwale DC;Dar;Dar;ONENDS-oneNDS/PGW-1/PGWH-1/PGWN-pgwkwa03 | ONE-NDS | Dar;ONENDS-oneNDS/PGW-1/PGWH-1/PGWN-pgwkwa03;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/PGW-1/PGWH-1/PGWN-pgwkwa03;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/SITE-A/HOST-bedkwa15;VTZ-Kwale DC;Dar;Dar;ONENDS-oneNDS/SITE-A/HOST-bedkwa15 | ONE-NDS | Dar;ONENDS-oneNDS/SITE-A/HOST-bedkwa15;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/SITE-A/HOST-bedkwa15;Deployed;;PRIORITY_5
Vodacom TZ;IMSNFM-hssmbe01/REPOSERVER-hssmbe01;VTZ-Mbezi DC;Dar;Dar;IMSNFM-hssmbe01/REPOSERVER-hssmbe01 | HSS | Dar;IMSNFM-hssmbe01/REPOSERVER-hssmbe01;Core;HSS-FE;Multicore;Converged Core;HSS, Services;Nokia;;;;;;VTZ-IMSNFM-hssmbe01/REPOSERVER-hssmbe01;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/SITE-A/HOST-pgwkwa02;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/SITE-A/HOST-pgwkwa02 | One-NDS | Dar;ONENDS-oneNDS/SITE-A/HOST-pgwkwa02;;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;NSN;;;;;;VTZ-ONENDS-oneNDS/SITE-A/HOST-pgwkwa02;Deployed;;PRIORITY_5
Vodacom TZ;Mbuyuni-3G;VTZ-6045;Southern;Southern;Mbuyuni-3G | Southern;Mbuyuni-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mbuyuni-3G;Deployed;;PRIORITY_5
Vodacom TZ;RRM-3G;VTZ-6171;Southern;Southern;RRM-3G | Southern;RRM-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-RRM-3G;Deployed;;PRIORITY_5
Vodacom TZ;Bukombe_HTT-2G;VTZ-4526;Lake;Lake;Bukombe_HTT-2G | Lake;Bukombe_HTT-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSKH1;;3;VTZ-Bukombe_HTT-2G;Deployed;;PRIORITY_5
Vodacom TZ;Isanga-3G;VTZ-6382;Southern;Southern;Isanga-3G | Southern;Isanga-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Isanga-3G;Deployed;;PRIORITY_5
Vodacom TZ;Wilolesi-3G;VTZ-6006;Southern;Southern;Wilolesi-3G | Southern;Wilolesi-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Wilolesi-3G;Deployed;;PRIORITY_5
Vodacom TZ;Msangamkuu_HTT-3G;VTZ-1415;Coastal;Coastal;Msangamkuu_HTT-3G | Coastal;Msangamkuu_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDA3;;9;VTZ-Msangamkuu_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mgololo2-3G;VTZ-6375;Southern;Southern;Mgololo2-3G | Southern;Mgololo2-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Mgololo2-3G;Deployed;;PRIORITY_5
Vodacom TZ;Rujewa_Town-3G;VTZ-6204;Southern;Southern;Rujewa_Town-3G | Southern;Rujewa_Town-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Rujewa_Town-3G;Deployed;;PRIORITY_5
Vodacom TZ;Uwemba-3G;VTZ-6105;Southern;Southern;Uwemba-3G | Southern;Uwemba-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Uwemba-3G;Deployed;;PRIORITY_5
Vodacom TZ;Bombambili-3G;VTZ-6112;Southern;Southern;Bombambili-3G | Southern;Bombambili-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB2;;9;VTZ-Bombambili-3G;Deployed;;PRIORITY_5
Vodacom TZ;Frelimo-3G;VTZ-6227;Southern;Southern;Frelimo-3G | Southern;Frelimo-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Frelimo-3G;Deployed;;PRIORITY_5
Vodacom TZ;Tumaini_Uni_HTT-3G;VTZ-6446;Southern;Southern;Tumaini_Uni_HTT-3G | Southern;Tumaini_Uni_HTT-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNDO3;;9;VTZ-Tumaini_Uni_HTT-3G;Deployed;;PRIORITY_5
Vodacom TZ;Mazinga_Island_Airtel-2G;VTZ-4781;Lake;Lake;Mazinga_Island_Airtel-2G | Lake;Mazinga_Island_Airtel-2G;2G;BTS-Nokia;RAN;GSM (2G);BTS;Nokia;;;BSBK2;;6;VTZ-Mazinga_Island_Airtel-2G;Deployed;;PRIORITY_5
Vodacom TZ;Tunduma-3G;VTZ-6021;Southern;Southern;Tunduma-3G | Southern;Tunduma-3G;3G;NodeB-Nokia;RAN;WCDMA/UMTS (3G);NodeB;Nokia;;;RNMB1;;9;VTZ-Tunduma-3G;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/NDS-1/DSA-6/DIRN-2;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/NDS-1/DSA-6/DIRN-2 | ONE-NDS | Dar;ONENDS-oneNDS/NDS-1/DSA-6/DIRN-2;Core;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-ONENDS-oneNDS/NDS-1/DSA-6/DIRN-2;Deployed;;PRIORITY_5
Vodacom TZ;SDM-7;VTZ-Mbezi DC;Dar;Dar;SDM-7 | One-EIR | Dar;SDM-7;;One-EIR;Multicore;Converged Core;NGN/IMS/MGW;Nokia;;;;;;VTZ-SDM-7;Deployed;;PRIORITY_5
Vodacom TZ;ONENDS-oneNDS/NDS-1/DSA-8/DIRN-3;VTZ-Mbezi DC;Dar;Dar;ONENDS-oneNDS/NDS-1/DSA-8/DIRN-3 | One-NDS | Dar;ONENDS-oneNDS/NDS-1/DSA-8/DIRN-3;;One-NDS;Multicore;Converged Core;NGN/IMS/MGW;NSN;;;;;;VTZ-ONENDS-oneNDS/NDS-1/DSA-8/DIRN-3;Deployed;;PRIORITY_5
